2015-02-20,245.0,240.25,240.25011809,240.25,55.894897,0.23042935,242.56847926
2015-02-21,245.0,245.0,245.0,245.0,14.72223865,0.06009077,245.0
2015-02-22,249.0,235.0,245.0,235.0,129.12124785,0.53905499,239.53260845
2015-02-23,235.001,235.0,235.00000236,235.0,96.56756248,0.41092569,235.00006166
2015-02-24,239.75,235.0,235.0,239.75,149.15439319,0.6267487,237.98117682
2015-02-25,239.75,237.75,239.75,237.75,221.58409525,0.92755033,238.89172165
2015-02-26,239.79999999,237.75,237.75,238.5,0.15548793,0.00065026,239.11656336
2015-02-27,249.0,238.49999999,238.49999999,249.0,383.75542307,1.58903736,241.5018254
2015-02-28,251.0,240.0,240.0,240.00006025,17.14733576,0.07133012,240.39404068
2015-03-01,251.0,240.0001205,240.0001205,251.0,0.31771523,0.00126983,250.20296503
2015-03-02,269.0,251.0,252.0,269.0,98.06380478,0.37903175,258.72187431
2015-03-03,274.5,255.0,268.0,267.21999999,442.98306981,1.66949245,265.33996593
2015-03-04,280.00000001,258.87499998,258.87499998,280.0,245.88902268,0.8789595,279.75011668
2015-03-05,280.89,257.0,257.0,257.00012,117.44068512,0.44629752,263.14438207
2015-03-06,271.00199999,260.0,269.00014063,260.0,84.1979488,0.31727545,265.37807701
2015-03-07,260.00000522,260.00000522,260.00000522,260.00000522,0.1819948,0.00069998,260.00000522
2015-03-08,275.002,260.000031,265.0,260.00003101,30.90034888,0.11875025,260.21291648
2015-03-09,285.0,260.00003101,260.00003101,264.00000533,128.36703757,0.45868191,279.86069382
2015-03-10,291.0,264.00006385,264.00006385,291.0,54.9617595,0.19129599,287.31265878
2015-03-11,292.95011129,276.00000001,279.00010602,276.00000001,42.51193654,0.14928741,284.76571831
2015-03-12,289.00010602,276.0,289.00010602,276.00000112,2.90989245,0.01053624,276.17940134
2015-03-13,300.99999959,275.11000009,276.00000111,275.11000009,57.61315621,0.20189675,285.35950289
2015-03-14,275.1100001,275.1,275.1100001,275.10000036,48.31005732,0.1756038,275.1082683
2015-03-15,282.10800036,275.1,275.10000036,282.10800036,29.45410779,0.1069723,275.34331594
2015-03-16,300.9999995,275.0,300.9999995,275.0,25.56468549,0.08825293,289.6752039
2015-03-17,275.00000003,275.00000003,275.00000003,275.00000003,0.00903375,3.285e-05,275.00000003
2015-03-18,282.00000001,262.09000001,275.00000009,262.09000001,164.91127158,0.62280734,264.78697503
2015-03-19,267.01000006,248.82158047,267.01000006,264.84631516,713.90420443,2.77190586,257.54994595
2015-03-20,267.97667574,254.82343263,254.89895127,263.56083094,132.72576304,0.50466072,262.99998749
2015-03-21,263.56083094,254.69135706,263.56083094,263.19298262,201.15512365,0.76562951,262.73167508
2015-03-22,267.51684843,263.77341,265.13784797,267.51684843,64.37844695,0.24320938,264.70379947
2015-03-23,274.29809789,260.67351138,270.32946018,260.67351138,61.85038999,0.23057338,268.24601344
2015-03-24,271.59604827,242.5255,263.01895538,242.52550736,490.1802634,1.90770985,256.94696885
2015-03-25,273.0,247.47551488,272.99999999,247.47551488,90.86237357,0.34826799,260.89786078
2015-03-26,251.36855193,242.5255,251.36855193,242.5255,2.29937799,0.00947992,242.5524678
2015-03-27,253.3527,242.91750001,253.22011045,253.3527,0.66353649,0.00262338,252.93190349
2015-03-28,258.88067929,243.6819,243.68190247,248.72849578,7.06152934,0.02759171,255.92938406
2015-03-29,252.0705,247.96933001,252.0705,247.96933001,8.52654866,0.03382924,252.04671073
2015-03-30,254.35279355,242.52550001,242.52550001,254.35279355,29.65461869,0.12121748,244.63978869
2015-03-31,253.7301,242.5255,253.5414,249.33852966,28.4810826,0.11651188,244.44788463
2015-04-01,250.0,239.87000019,239.87000019,249.0,14.48312746,0.05824355,248.66491599
2015-04-02,255.0,229.00000001,245.47586455,255.0,62.12227939,0.24776058,250.73512258
2015-04-03,255.0,253.5,253.5,255.0,27.37145069,0.10763314,254.30318858
2015-04-04,254.42717667,248.9973997,252.58700541,254.42717667,184.24982176,0.7286023,252.881197
2015-04-05,262.66977114,252.07634469,252.07634469,254.69622183,125.3818785,0.48741272,257.23965206
2015-04-06,254.69622183,254.69622183,254.69622183,254.69622183,0.0,0.0,254.69622183
2015-04-07,257.80755,252.10286502,253.88325,253.116,366.91079197,1.43863701,255.0405623
2015-04-08,268.0,245.691,251.4816875,248.28703147,396.66497159,1.53986556,257.59714477
2015-04-09,269.0,240.88000001,245.55949496,269.0,910.71756702,3.72671881,244.37517651
2015-04-10,249.89999998,99.00000007,243.55500001,236.195,447.02395048,1.91591794,233.32103173
2015-04-11,249.89999997,230.10000001,233.1575,234.8725,2872.85547934,12.05794901,238.2540743
2015-04-12,235.735,230.10000001,234.8725,232.05,1952.86838181,8.32683509,234.5270875
2015-04-13,245.99999999,230.10000001,232.05,245.99999987,91.93343856,0.38671162,237.73125453
2015-04-14,234.000076,213.7184,234.000076,219.90926541,373.40081642,1.6495125,226.37040726
2015-04-15,225.1395,217.69520791,219.90926541,225.1293,100.65758018,0.45677876,220.36396829
2015-04-16,229.57789808,221.29080708,226.26174864,229.57789808,266.68959913,1.20141162,221.98020619
2015-04-17,226.62358212,222.9346875,224.7876,223.48807719,45.82083968,0.20537216,223.1112517
2015-04-18,221.65615001,221.5,221.65615001,221.5,44.30036632,0.2,221.5018316
2015-04-19,225.5,223.57789808,225.5,223.57789808,21.87361402,0.09700051,225.49998989
2015-04-20,229.5051,223.57789808,223.57789808,223.57789808,13.07389511,0.05829992,224.25236804
2015-04-21,233.0,223.57789808,223.57789808,229.7512,31.42439658,0.13616264,230.78574698
2015-04-22,238.374,230.5666,238.374,230.5666,36.92635588,0.15776037,234.0661085
2015-04-23,238.374,229.6777,230.5666,231.55429753,70.24516087,0.30440246,230.76410379
2015-04-24,235.49749476,223.57789808,231.6475,235.0896,1.94459737,0.00845799,229.91246977
2015-04-25,233.0649,223.57789808,223.57789808,223.57789808,1.4623462,0.00644434,226.91946737
2015-04-26,223.57789808,206.56436228,223.57789808,212.1681,555.12722339,2.62272233,211.66069204
2015-04-27,219.01,214.2427,219.00999999,219.01,390.55060327,1.78325767,219.00963043
2015-04-28,227.0,227.0,227.0,227.0,0.05964652,0.00026276,227.0
2015-04-29,227.0,227.0,227.0,227.0,4.99999961,0.02202643,227.0
2015-04-30,255.0,227.0,227.0,241.997374,389.75127612,1.60274561,243.17725388
2015-05-01,243.432375,233.1665,241.997374,233.1665,26.83685811,0.11091213,241.96504125
2015-05-02,235.0,235.0,235.0,235.0,3.538395,0.015057,235.0
2015-05-03,239.4042,235.0,235.0,239.4042,92.86170078,0.39136386,237.27714864
2015-05-04,239.4042,233.99829863,235.52829126,233.99829863,48.37681151,0.20514409,235.81869463
2015-05-05,233.1763,229.6875,233.1763,231.0154,1.16104856,0.00502193,231.19568844
2015-05-06,240.0,225.0,229.7414,225.0,0.26766011,0.00114772,233.21029237
2015-05-07,226.0,225.0,226.0,225.0,0.06254532,0.0002774,225.46979091
2015-05-08,249.53240001,240.0,240.0,249.53240001,29.08440758,0.12098257,240.40163458
2015-05-09,249.53240001,238.5565,239.806,238.5565,115.36779752,0.47470879,243.02856816
2015-05-10,246.25,246.25,246.25,246.25,0.464723,0.0018872,246.25
2015-05-11,246.25,225.0,225.0,241.1937,133.68748296,0.5570808,239.97862242
2015-05-12,244.90444044,239.07113593,239.07113593,244.90444044,5.19530753,0.02154152,241.17645969
2015-05-13,239.39988755,239.39988755,239.39988755,239.39988755,0.10212799,0.0004266,239.39988755
2015-05-14,249.53240001,236.01,240.77139588,243.26620001,318.9187259,1.31297869,242.89710741
2015-05-15,254.0,237.005,243.26620001,243.31250001,34.76105879,0.14235369,244.18797152
2015-05-16,252.99999999,243.31250001,244.0,243.5,115.80995806,0.47456153,244.0357061
2015-05-17,249.99999999,243.31250001,243.5,243.31250001,44.42495523,0.18244941,243.49190951
2015-05-18,245.5,235.00000001,240.5,242.42424242,31.34106169,0.1288073,243.31743382
2015-05-19,260.0,230.5,242.00000017,243.99999999,20339.3180663,85.65301702,237.46178212
2015-05-20,243.99999999,232.00000002,240.00000001,232.52023435,21723.6827954,89.79940427,241.91343998
2015-05-21,233.14749997,230.83999767,233.14749997,232.52549999,9008.53353363,38.74573197,232.50389334
2015-05-22,237.40539423,232.52549999,232.52549999,236.50775007,69.01840017,0.29279121,235.72565643
2015-05-23,242.0,235.6075675,239.99999999,241.78343249,26.57979491,0.11015718,241.28971818
2015-05-24,243.0,235.65603177,241.95,243.0,32.50679829,0.1346827,241.35838007
2015-05-25,242.0,234.15866811,236.92205,234.947125,23.09186949,0.09768836,236.38301939
2015-05-26,241.6212575,234.326575,240.0,235.32585376,72.35565596,0.30192259,239.64969287
2015-05-27,241.0,235.66789119,235.66789119,239.8186175,10.55710102,0.04425466,238.5534321
2015-05-28,241.72665748,236.913,240.0,237.7,271.72154245,1.12910599,240.651936
2015-05-29,243.0,237.34458299,238.51,237.35460214,142.42675822,0.59893136,237.80147064
2015-05-30,237.99999999,234.326575,237.35466667,234.326575,10.13073056,0.04284466,236.452584
2015-05-31,240.99999999,233.00000001,234.326575,233.00000001,37.80401453,0.16125151,234.44130563
2015-06-01,239.9799959,231.33781455,233.00000001,231.33781455,75.92108586,0.32609443,232.81932741
2015-06-02,234.99999967,223.0,230.83999762,232.9999998,157.29018026,0.68955954,228.10239165
2015-06-03,232.99999995,224.00000001,225.00000354,232.99999995,64.01656863,0.28188403,227.1025025
2015-06-04,229.0,225.0,229.0,225.0,13.93599046,0.06099114,228.49204753
2015-06-05,229.0,225.00000001,225.00000001,229.0,8.14584367,0.03601151,226.20111376
2015-06-06,227.00000008,224.00001675,224.00001675,226.99999844,23.68322609,0.10459579,226.42618875
2015-06-07,243.00000001,225.0,226.99999843,230.0,282.74741483,1.18758216,238.08661358
2015-06-08,229.999999,226.00000001,226.00000001,229.999999,4.62412547,0.02010675,229.97876235
2015-06-09,237.0,230.0,235.0,230.0,48.57459771,0.20923048,232.15832468
2015-06-10,238.0,230.0,237.0,237.0,136.51135673,0.59051532,231.17326867
2015-06-11,239.99899992,229.0,229.0,239.99899992,21.77331682,0.09268559,234.91587879
2015-06-12,239.99899992,229.0,229.5,230.0,12.05289186,0.05144691,234.27824659
2015-06-13,239.99899992,231.00000001,239.99898999,239.99899992,44.03222386,0.18351719,239.93514646
2015-06-14,239.0,232.50000001,232.50000001,239.0,1.57189746,0.00675124,232.83092588
2015-06-15,237.49999999,234.00000001,234.00000001,237.0,59.97970517,0.25462051,235.56509713
2015-06-16,241.80000001,234.32,237.0,234.32,95.7334639,0.40351195,237.25062889
2015-06-17,250.0,234.32,234.32,250.0,357.92998908,1.43872702,248.78241953
2015-06-18,254.0,245.0,245.0,252.76067842,268.48433653,1.06789551,251.41442586
2015-06-19,256.64346013,243.0141492,250.0,249.99999989,913.00284734,3.66859856,248.8696521
2015-06-20,249.99999989,238.00000001,244.93383776,241.704225,413.73278585,1.68915676,244.9345115
2015-06-21,246.49999999,238.74611776,240.197175,246.49999999,198.26959477,0.8273664,239.63940858
2015-06-22,250.95562501,243.18145623,246.49999999,245.0,270.64727355,1.0914623,247.96758765
2015-06-23,249.0,244.0,249.0,244.0,17.84842109,0.07314186,244.02470883
2015-06-24,247.85175,233.79446564,246.7871,237.14437355,2044.6173318,8.4918282,240.77469346
2015-06-25,245.49772898,238.63595,238.63595,244.25750294,265.99415173,1.08950831,244.14146206
2015-06-26,244.8,239.0,244.00000245,244.8,35.3613774,0.1453977,243.20451699
2015-06-27,250.0,240.0000024,240.00000241,250.0,170.1315464,0.6850492,248.34938337
2015-06-28,249.98999999,245.0,245.0,249.98999999,0.59480794,0.0023851,249.38490678
2015-06-29,255.67500001,246.90192338,249.98999999,255.66999999,62.7340424,0.24813333,252.82392495
2015-06-30,263.8815,255.17352623,255.41815473,259.365275,206.41433163,0.79627241,259.22577379
2015-07-01,263.05759894,253.65851835,259.0,263.05759894,289.88160875,1.11678715,259.56746435
2015-07-02,256.92304903,255.0,255.83983613,255.0,31.04867242,0.12146926,255.60929923
2015-07-03,256.22301049,255.0,255.0,256.22301049,19.14722713,0.07495767,255.44053241
2015-07-04,257.0,253.48779475,256.22301049,257.0,92.01619297,0.3604844,255.25707345
2015-07-05,276.58553125,254.53392093,257.5,266.99,403.89512783,1.52373963,265.06833574
2015-07-06,300.9999993,266.0,270.0,268.03348967,358.56788491,1.32694264,270.22108876
2015-07-07,267.65000001,262.89154266,265.24512018,262.89154266,92.56543244,0.34957736,264.79241231
2015-07-08,276.46321919,263.482575,267.0,270.00000001,368.42765109,1.37499075,267.94918517
2015-07-09,270.5888486,265.77514014,270.58884859,267.1,288.7726741,1.08194303,266.9019219
2015-07-10,289.32575,270.09999999,270.09999999,286.0,822.37743056,2.93036512,280.63991922
2015-07-11,298.25850978,265.41403,265.41403,290.00000001,522.02955941,1.81617427,287.43362795
2015-07-12,312.24054041,296.10649522,298.60792499,312.0,825.14478181,2.7229989,303.02795267
2015-07-13,307.00000001,270.00000001,307.00000001,288.88888699,1000.27753806,3.45833771,289.23651243
2015-07-14,292.84749999,288.88888699,288.888887,288.888887,76.58335418,0.26486579,289.14022525
2015-07-15,292.8475,283.32791599,292.84749999,283.32791599,278.76282758,0.97443179,286.07731238
2015-07-16,292.8475,280.233,280.233,281.43066515,510.18357931,1.79658941,283.97338672
2015-07-17,281.43066515,274.74360024,281.43066515,280.134925,268.20186227,0.96289328,278.53747434
2015-07-18,275.57345,274.24387431,275.568525,275.519275,29.80335682,0.10857075,274.50631802
2015-07-19,281.454425,272.90902501,281.45442499,277.99999883,108.53770902,0.38709975,280.38692618
2015-07-20,282.49798267,274.14820466,277.99999883,281.9264,273.78471774,0.97426167,281.01764256
2015-07-21,285.99878125,279.1,282.54083484,279.86050498,327.67267473,1.15062232,284.77865328
2015-07-22,282.794225,278.00000001,278.00000001,278.00000001,485.10670976,1.72760321,280.79752743
2015-07-23,278.00000449,278.0,278.00000449,278.0,51.5790752,0.18553624,278.00000263
2015-07-24,284.0,278.0,278.0,284.0,167.5047101,0.59738719,280.39555067
2015-07-25,294.16835476,283.75387501,283.75387501,283.93117501,211.14607554,0.72172985,292.55555321
2015-07-26,293.92369999,286.90364013,293.92369999,288.05340001,3.26348367,0.01125044,290.07609279
2015-07-27,293.19131973,284.866925,285.40000001,293.19131973,256.06094625,0.89737362,285.34485586
2015-07-28,294.38714898,290.35343548,293.10620822,291.45133763,80.50339422,0.27414151,293.6563464
2015-07-29,299.4672167,291.45133763,294.07110119,295.14679126,428.81935555,1.44843368,296.0572938
2015-07-30,293.39719705,284.0,292.36183522,284.61055662,239.13508551,0.82647886,289.34204743
2015-07-31,287.88215399,284.0,284.0,285.049,29.23487883,0.10279384,284.40302294
2015-08-01,284.00000001,275.7245078,284.00000001,279.84502254,301.37639242,1.0811874,278.74574974
2015-08-02,286.438075,280.0,280.0,286.438075,106.5638591,0.37397484,284.94927387
2015-08-03,288.96564431,284.28627499,285.4383,288.96564431,75.70679403,0.26392367,286.85109614
2015-08-04,288.0,281.10448572,281.10448572,288.0,11.94721831,0.04194037,284.86201513
2015-08-05,288.965425,279.79331405,288.19999998,287.5698,9.29752713,0.03223517,288.4280473
2015-08-06,283.738175,275.637475,279.79331405,283.738175,167.08972647,0.59909152,278.90517708
2015-08-07,277.22849063,275.9225,277.22849063,275.9225,62.18237138,0.22535742,275.92777459
2015-08-08,282.235975,262.64762661,280.99991008,263.0,1032.69471792,3.80112337,271.6814524
2015-08-09,269.75811042,262.101,263.0,268.86343705,410.00762714,1.534615,267.17295682
2015-08-10,266.21932357,262.1,266.21932357,266.21932357,9.52216239,0.03632447,262.14181233
2015-08-11,269.25604587,261.60615343,266.21932357,269.25604587,247.49436684,0.94345384,262.32800838
2015-08-12,275.6263664,263.32859493,269.25604587,265.413175,682.18727975,2.55771761,266.71720016
2015-08-13,269.87728091,260.0,263.39255361,263.0,838.98645622,3.18938366,263.05598374
2015-08-14,265.0,255.0,260.143425,265.0,556.22575402,2.12871507,261.29647967
2015-08-15,267.0,258.27685,265.0,258.27685,147.73850257,0.56467334,261.63534226
2015-08-16,264.818575,256.76429583,257.89777067,256.76429583,247.33524901,0.94027517,263.04560293
2015-08-17,263.884775,257.00000516,257.00000516,262.37255219,115.70648577,0.44061774,262.60060652
2015-08-18,262.38059156,174.57013394,262.38059156,178.7193125,2979.91680061,12.5883254,236.72066823
2015-08-19,241.876825,191.29999999,191.29999999,226.99999929,5214.46440764,23.38265523,223.00565767
2015-08-20,241.75778125,226.99999785,226.99999785,234.0,1900.49598303,8.17811865,232.38792005
2015-08-21,242.0500026,228.0,229.65637733,233.13000186,2623.03047514,11.29758139,232.17628486
2015-08-22,285.0,225.0,233.13000271,230.25950309,1097.99004162,4.49126461,244.47235622
2015-08-23,236.14959975,226.43859881,230.25950309,228.4526468,369.92537078,1.58811397,232.93376783
2015-08-24,236.99999909,201.45752417,228.4526468,211.0,6440.35548189,29.18247632,220.69256259
2015-08-25,219.99000003,197.57400001,214.965,219.99000003,5064.27486289,24.41200938,207.45014406
2015-08-26,227.99000003,216.15825722,219.99000003,227.97999999,1337.59870511,5.97199356,223.97859134
2015-08-27,229.19941841,208.3,222.00000001,219.99999999,1607.02008258,7.27322976,220.94999547
2015-08-28,233.99000003,212.183456,215.4287159,230.14,306.69311794,1.3420665,228.5230411
2015-08-29,235.0,220.0,232.0,235.0,925.51764615,4.08031906,226.8248224
2015-08-30,226.90000001,211.01100212,226.90000001,215.025,973.41945106,4.37372302,222.56083584
2015-08-31,226.9,211.0,215.00000001,225.04000001,624.09319036,2.85951487,218.25142331
2015-09-01,229.5,223.32478814,226.11789796,223.94469998,995.59920308,4.41863979,225.3180278
2015-09-02,232.99999999,222.28830581,226.0,226.00000001,391.79088737,1.7169761,228.1865702
2015-09-03,232.67213551,224.35971855,226.00000001,231.00000001,163.11990688,0.70867829,230.17483276
2015-09-04,231.00000001,225.00000001,225.00000001,231.00000001,272.20435639,1.18922843,228.89156492
2015-09-05,238.99000003,226.54264212,231.00000001,233.00000001,1058.47759632,4.56172397,232.03455607
2015-09-06,243.22733484,233.00000001,233.00000001,237.7529,746.77449908,3.10942669,240.16469064
2015-09-07,245.0,236.5,241.4,244.9,1928.74056669,7.98058162,241.67919815
2015-09-08,243.5,239.90000002,243.5,239.90000002,27.7990218,0.1156428,240.38696574
2015-09-09,243.0,236.5,242.99999999,240.59999943,772.01918011,3.24558349,237.86760762
2015-09-10,243.83099999,236.50000001,240.59999866,243.83099999,172.41081462,0.71449208,241.30542444
2015-09-11,255.00000001,236.37099997,236.60000033,238.70000001,1385.38482169,5.6440419,245.45969825
2015-09-12,244.90709278,236.61000002,238.70000001,240.0,696.20053029,2.90768019,239.43504264
2015-09-13,237.60200001,226.5,237.60200001,226.5,487.20956036,2.09062416,233.04502535
2015-09-14,233.97779999,226.50000021,233.97779999,228.50000008,201.70637489,0.87604102,230.24763714
2015-09-15,232.9999994,228.50000285,228.50000286,232.99999594,120.33838143,0.52268107,230.23290556
2015-09-16,233.47357311,230.00003003,232.99999594,230.00003006,41.9559744,0.18154864,231.10046105
2015-09-17,235.68915619,231.47357312,231.47357312,232.50000003,99.69752976,0.42593405,234.06799659
2015-09-18,238.26400001,232.50000051,232.70000005,238.26400001,61.31583346,0.25938538,236.38893398
2015-09-19,235.8,231.47357311,233.50000101,234.47,177.84208562,0.76007611,233.97931245
2015-09-20,234.47,231.47357312,234.47,234.47,67.14402084,0.28702629,233.92986349
2015-09-21,233.00000001,227.16978664,233.00000001,227.49998999,374.66359751,1.62687217,230.29688774
2015-09-22,232.49999989,225.91,227.49998999,226.516353,637.70344267,2.80596112,227.26738375
2015-09-23,232.4999999,227.5413,227.5413,228.0,77.82579095,0.34079899,228.36273944
2015-09-24,235.0,228.0,230.30000001,235.0,619.6479114,2.65084418,233.75493591
2015-09-25,238.26400001,232.01000001,235.52,238.0,210.62325746,0.89900027,234.28608922
2015-09-26,238.00000001,232.5,238.0,233.000001,115.85075894,0.4919394,235.4980287
2015-09-27,237.09999999,233.000007,233.000007,233.00050075,28.9457349,0.12400911,233.41619743
2015-09-28,243.493875,232.0,237.09998269,243.19999998,8239.10441721,34.27563236,240.37789677
2015-09-29,245.4999,234.68665,243.19999999,242.0,6796.32023097,28.18567544,241.126747
2015-09-30,245.4,233.000001,242.14,238.00000001,680.52383966,2.84086256,239.54831509
2015-10-01,242.69999999,236.0,236.00000001,242.69999999,244.76810362,1.01437994,241.29824928
2015-10-02,243.5403,236.20001,242.3,240.0,458.57828883,1.89239444,242.32701129
2015-10-03,242.999,237.99,241.67548782,242.979,30.56132704,0.12696552,240.70572108
2015-10-04,242.979,237.99,238.16725533,242.969,53.28731742,0.2222369,239.77709112
2015-10-05,242.969,236.97900001,238.8,236.98,131.76992734,0.55357074,238.03629386
2015-10-06,249.76639999,236.98000001,238.0878687,242.25,520.03352388,2.12774899,244.40548501
2015-10-07,252.38676,241.0,242.25,243.00000001,586.72694405,2.38177222,246.34049348
2015-10-08,248.49999932,242.06,248.49999932,242.30000243,262.51352771,1.06729223,245.96218386
2015-10-09,246.89,242.0,246.89,244.00000001,443.07583373,1.81916301,243.56026991
2015-10-10,246.5,242.40020005,246.4,243.1,101.51466383,0.41406883,245.16374206
2015-10-11,248.28210623,243.1,243.1,248.28210592,950.06038715,3.85520843,246.43554412
2015-10-12,248.37944518,243.5092607,243.5092607,244.6001001,195.01732935,0.79457878,245.43485713
2015-10-13,250.39999882,244.6001001,244.6001001,248.47210201,280.83323319,1.13392001,247.66582362
2015-10-14,257.26208372,247.15829748,250.38777646,252.29997287,736.39530531,2.92851324,251.45705174
2015-10-15,262.66813468,251.02606982,253.99999995,259.2432,1223.80879756,4.75728064,257.24965377
2015-10-16,266.08098303,254.00954551,259.50329999,266.08098303,796.79748632,3.0572596,260.62473933
2015-10-17,277.6389,261.0,266.0,267.04218175,699.356047,2.60201111,268.77519635
2015-10-18,272.99999996,261.0,272.99999996,269.99999999,1209.76779022,4.53847974,266.55793559
2015-10-19,269.99999999,261.50000001,261.50000001,263.00000023,205.73973397,0.77363988,265.9373428
2015-10-20,275.5,262.00000001,267.44400081,275.49999,1011.0685634,3.74987663,269.62715394
2015-10-21,275.49999,261.9246,275.49999,266.30000001,2331.3783515,8.71138575,267.62428141
2015-10-22,276.14700001,261.0,266.30000001,276.14699996,2238.98496921,8.3713384,267.45842328
2015-10-23,284.29949888,270.31000003,270.31000003,277.86212966,917.39832526,3.29078025,278.77836122
2015-10-24,283.92550526,278.49899517,278.49899517,280.00001,435.87485692,1.55954079,279.48923152
2015-10-25,298.73999999,281.60227631,283.05999998,287.85000016,4739.14131151,16.3272806,290.25907177
2015-10-26,291.01634988,279.0,287.85000018,281.49999999,3372.45297058,11.84687062,284.6703639
2015-10-27,298.5,281.0,281.59999999,297.49999395,5466.31294789,18.82810128,290.3273605
2015-10-28,307.75,281.01633477,297.69996256,295.19768986,6478.98043305,21.61308183,299.77124428
2015-10-29,314.6753,293.31363296,295.5,312.59999894,7229.67027246,23.31888266,310.03502088
2015-10-30,326.87000009,307.1,312.59999894,326.87000009,15426.068254,48.43007412,318.52249938
2015-10-31,332.0,306.45969915,326.8700001,310.00000001,9455.35534492,29.68975229,318.47201864
2015-11-01,328.96200408,312.08011732,312.08011732,326.74446166,1128.35413233,3.49849756,322.52534494
2015-11-02,370.02602501,320.366901,326.744471,369.02958148,10188.3164756,28.73601239,354.54872225
2015-11-03,424.0,355.87499999,366.1,400.0,28008.4737616,72.386865,386.92756982
2015-11-04,477.0,359.48965566,399.99,393.0,50090.5595515,117.31877368,426.96115873
2015-11-05,416.05800073,366.71097058,393.0,383.09999996,22723.7803161,57.94694772,392.14801141
2015-11-06,398.88888888,350.0,382.50000001,379.0,15753.9061563,42.55701272,370.18355258
2015-11-07,397.3333333,367.30009891,367.30009891,390.99999994,14135.5476788,36.73375642,384.81084039
2015-11-08,389.35,369.0,384.500001,371.00000001,3371.05062955,8.94422439,376.89692057
2015-11-09,387.9099995,362.99999999,371.00006667,384.55,11796.6167841,31.78925921,371.08813093
2015-11-10,385.63229092,327.70000002,382.51554957,335.20014911,13633.1755879,38.91769851,350.3078576
2015-11-11,341.0,303.33311004,335.20014905,313.13,24073.0033186,75.26690236,319.83518072
2015-11-12,343.29180826,308.99607256,313.13,339.0,8966.00556231,27.03850585,331.60136924
2015-11-13,343.10639329,325.00000001,339.0,339.01194,6071.59637035,18.08778244,335.67389427
2015-11-14,340.19,332.2,336.99999899,340.19,3876.89106148,11.4820363,337.6483892
2015-11-15,341.1,318.0,340.18999999,318.0,27998.2834189,85.79890782,326.32447347
2015-11-16,336.00400001,318.0,318.0,332.0,3587.00092425,10.82634888,331.32138674
2015-11-17,340.0,331.0,334.99999222,334.01010403,5314.08033778,15.80354243,336.25880787
2015-11-18,341.77699995,334.0,338.49998933,336.31001221,3288.34249066,9.80994979,335.20482378
2015-11-19,337.89998789,320.10000001,336.31001223,328.999999,5716.69682478,17.2874816,330.68418853
2015-11-20,332.95,317.99999999,332.949999,327.50000001,5201.18951038,16.13166013,322.42121818
2015-11-21,335.34000003,323.0,323.49999999,328.79999999,4224.14769499,12.86766664,328.27612131
2015-11-22,334.68999999,323.1,325.5000414,331.9,3956.72574788,11.96320857,330.74118241
2015-11-23,334.69,324.00004591,328.75,325.47,415.49691086,1.25672713,330.61823919
2015-11-24,329.99,321.0,329.99,321.0,5114.09038296,15.77186789,324.25394497
2015-11-25,329.0,318.10010001,327.9998999,326.99,4363.41308284,13.33573488,327.19704779
2015-11-26,366.95586085,326.99047556,328.989999,355.10127219,12795.5347042,37.19067652,344.05221688
2015-11-27,378.888888,349.00000605,355.10130018,361.99995456,5368.60568671,14.7870852,363.06044187
2015-11-28,364.0,354.00000001,361.99995456,356.0,8422.3282943,23.57980011,357.18404121
2015-11-29,378.888888,356.50014836,357.100001,375.00000004,2090.20380147,5.68108327,367.92345792
2015-11-30,385.00000001,371.99999999,375.0,379.49999999,4270.35881246,11.27324131,378.80487918
2015-12-01,379.39999999,355.0,379.39999999,364.0,6039.86433605,16.3985129,368.31780862
2015-12-02,366.36659,353.525125,356.450002,365.65493181,3623.81496124,10.15577701,356.8230139
2015-12-03,375.0,356.00000801,365.46090835,366.99999998,2682.53387575,7.39747862,362.62813501
2015-12-04,366.0,355.12278158,364.99999941,365.51,4006.18956686,11.14497171,359.4616183
2015-12-05,392.265,360.12706417,365.49,380.45053057,14923.9584081,39.76082827,375.34324754
2015-12-06,400.00000001,380.99663008,389.99999944,390.30007076,9688.91212093,24.53737778,394.86338792
2015-12-07,403.00000001,388.00009037,397.99999989,394.20032806,6553.67471525,16.49481465,397.31726935
2015-12-08,418.5542986,392.20000001,398.5,418.5542986,8458.64850158,20.93096423,404.12130127
2015-12-09,428.99999997,404.48417735,413.00000018,421.9999999,14490.1781256,34.80317519,416.34644099
2015-12-10,425.17679999,410.000021,420.51425536,425.17679999,5793.98207009,13.94814491,415.39445621
2015-12-11,456.65800001,418.63267478,420.00000027,452.70000009,22657.1525464,51.39556954,440.8386316
2015-12-12,468.0,405.66284539,445.79596711,430.15422975,24374.0400191,56.7266941,429.67496001
2015-12-13,444.99999993,423.25,427.86722266,433.00000202,8316.76869106,19.03911014,436.82549393
2015-12-14,449.49498,431.00007782,433.04088808,443.09999999,4180.87865293,9.45545849,442.16561865
2015-12-15,465.15045069,442.99999993,443.00000009,465.15045061,15161.6037274,33.24111974,456.1098978
2015-12-16,468.49999999,445.0,465.15045049,453.000001,10825.1999428,23.86513323,453.5989738
2015-12-17,457.9999,451.0,455.99999999,453.500001,1346.45368139,2.97226988,453.00518989
2015-12-18,465.0,453.000001,453.500001,460.0,5049.65580533,11.03898949,457.43822927
